261 28.1041 16.0909
262 19.1943 12.4691
263 14.1534 11.1872
264 13.5959 16.6876
265 25.3522 12.7971
266 24.3073 11.117
267 7.82389 18.6698
268 -6.73707 11.2504
269 5.41075 11.4004
270 17.8488 13.1164
271 2.4671 13.8755
272 -1.12657 15.2
273 -7.19587 12.4439
274 -3.30846 17.0402
275 26.2558 15.2886
276 -28.3971 15.8862
277 6.76779 14.2982
278 -17.9772 12.1858
279 17.6377 14.9761
280 3.07673 11.7745
281 12.6787 15.6631
282 -18.4784 14.3887
283 -18.1595 12.3373
284 12.9757 17.8435
285 35.4239 15.1641
286 -22.8266 12.1414
287 8.30263 15.4642
288 15.5146 20.2677
289 9.54851 15.5894
290 1.48056 17.7608
291 23.7667 10.1076
292 -4.9808 13.5159
293 8.33031 11.8521
294 -2.6206 11.7356
295 -19.2526 12.6951
296 0.541165 12.7126
297 29.0003 14.9614
298 20.0714 20.4749
299 -1.72015 17.0845
